"district","distcode","commune","commcode","long","lat","type","pop_dens","clinic_id"
"Toliary-II","MG51520","Soalara Sud","MG51520133",43.7143,-23.5944,"CSB2",494.337585449219,1566
"Toliary-II","MG51520","Saint Augustin","MG51520131",43.7627,-23.5512,"CSB2",674.559326171875,1567
"Toliary-II","MG51520","Tsianisiha","MG51520230",43.5844,-22.9033,"CSB2",271.264282226562,1568
"Toliary-II","MG51520","Ankililoaka","MG51520310",43.6134,-22.7775,"CSB2",1222.76452636719,1569
"Ampanihy Ouest","MG51507","Ampanihy Ouest","MG51507010",44.7468,-24.698,"CSB2",2756.71630859375,1570
"Ampanihy Ouest","MG51507","Ampanihy Ouest","MG51507010",44.55,-25.0524,"CSB2",29.6711406707764,1571
"Ampanihy Ouest","MG51507","Ankilizato","MG51507070",44.6645,-24.5841,"CSB2",113.784721374512,1572
"Ampanihy Ouest","MG51507","Ankilimivory","MG51507130",44.9742,-24.4708,"CSB2",40.8263893127441,1573
"Ampanihy Ouest","MG51507","Antaly","MG51507110",44.7644,-24.3476,"CSB2",19.1686534881592,1574
"Ampanihy Ouest","MG51507","Beahitse","MG51507190",44.4417,-24.1671,"CSB2",383.56640625,1575
"Ampanihy Ouest","MG51507","Belafike Haut","MG51507170",44.5961,-24.2402,"CSB2",18.8021297454834,1576
"Ampanihy Ouest","MG51507","Beroy Atsimo","MG51507270",44.836,-24.0312,"CSB2",28.4511661529541,1577
"Ampanihy Ouest","MG51507","Ejeda","MG51507150",44.5135,-24.3485,"CSB2",1311.26831054688,1578
"Ampanihy Ouest","MG51507","Fotadrevo","MG51507290",44.972,-24.0273,"CSB2",62.0574722290039,1579
"Ampanihy Ouest","MG51507","Gogogogo","MG51507210",44.8067,-24.268,"CSB2",674.642211914062,1580
"Ampanihy Ouest","MG51507","Itampolo","MG51507310",43.8222,-24.3166,"CSB2",0.242494598031044,1581
"Ampanihy Ouest","MG51507","Vohitany","MG51507250",44.732,-24.1149,"CSB2",50.3833122253418,1582
"Ampanihy Ouest","MG51507","Ejeda","MG51507150",44.5163,-24.3497,"CSB2",1311.26831054688,1583
"Ankazoabo","MG51505","Andranomafana","MG51505050",44.2184,-22.2521,"CSB2",1.49854075908661,1584
"Ankazoabo","MG51505","Ankazoabo Sud","MG51505011",44.5102,-22.2928,"CSB2",1233.17370605469,1585
"Ankazoabo","MG51505","Berenty","MG51505071",45.0521,-22.2954,"CSB2",9.26906299591064,1586
"Ankazoabo","MG51505","Fotivolo","MG51505012",44.5715,-22.407,"CSB2",31.2116508483887,1587
"Ankazoabo","MG51505","Ankazoabo Sud","MG51505011",44.7698,-22.3772,"CSB2",0.420266836881638,1588
"Ankazoabo","MG51505","Tandrano","MG51505030",44.6388,-22.0848,"CSB2",143.6875,1589
"Benenitra","MG51521","Ambalavato","MG51521032",45.405,-23.5849,"CSB2",52.9586791992188,1590
"Benenitra","MG51521","Benenitra","MG51521010",45.0724,-23.4491,"CSB2",242.23486328125,1591
"Benenitra","MG51521","Ianapera","MG51521031",45.1421,-23.6197,"CSB2",217.582855224609,1592
"Benenitra","MG51521","Ehara","MG51521050",44.8329,-23.4836,"CSB2",164.997833251953,1593
"Beroroha","MG51503","Behisatsy","MG51503050",45.1207,-21.808,"CSB2",91.8039855957031,1594
"Beroroha","MG51503","Beroroha","MG51503011",45.1677,-21.6782,"CSB2",573.963928222656,1595
"Beroroha","MG51503","Behisatsy","MG51503050",45.1125,-21.7071,"CSB2",613.079895019531,1596
"Beroroha","MG51503","Marerano","MG51503070",44.6942,-21.3163,"CSB2",7.00728178024292,1597
"Beloha","MG52513","Tranoroa","MG52513091",45.1396,-24.949,"CSB2",13.8002634048462,1598
"Beroroha","MG51503","Mandronarivo","MG51503091",45.6032,-21.1544,"CSB2",12.4284477233887,1599
"Beroroha","MG51503","Sakena","MG51503093",45.7577,-20.9529,"CSB2",6.25753259658813,1600
"Beroroha","MG51503","Tanamary","MG51503092",45.4966,-21.3816,"CSB2",6.3248291015625,1601
"Betioky Atsimo","MG51506","Ambatry Mitsinjo","MG51506013",44.4064,-23.8535,"CSB2",135.06315612793,1602
"Betioky Atsimo","MG51506","Besely","MG51506112",44.4615,-23.3766,"CSB2",4.45359992980957,1603
"Betioky Atsimo","MG51506","Ankazomanga Ouest","MG51506014",44.1362,-23.6534,"CSB2",85.382209777832,1604
"Betioky Atsimo","MG51506","Ankilivalo","MG51506192",44.6329,-23.2761,"CSB2",31.9743785858154,1605
"Betioky Atsimo","MG51506","Antohabato","MG51506070",44.4807,-23.5594,"CSB2",728.123962402344,1606
"Betioky Atsimo","MG51506","Ankazombalala","MG51506130",44.6902,-23.5907,"CSB2",152.086578369141,1607
"Betioky Atsimo","MG51506","Beantake","MG51506030",44.3345,-23.8253,"CSB2",79.9960327148438,1608
"Betioky Atsimo","MG51506","Belamoty","MG51506311",44.8052,-23.5588,"CSB2",674.657897949219,1609
"Betioky Atsimo","MG51506","Betioky Atsimo","MG51506011",44.3816,-23.7171,"CSB2",1777.32360839844,1610
"Betioky Atsimo","MG51506","Bezaha","MG51506150",44.5033,-23.4996,"CSB2",1083.2255859375,1611
"Betioky Atsimo","MG51506","Fenoandala","MG51506230",44.6838,-23.5309,"CSB2",852.906799316406,1612
"Betioky Atsimo","MG51506","Lazarivo","MG51506330",44.9917,-23.918,"CSB2",17.3326358795166,1613
"Betioky Atsimo","MG51506","Maroarivo Ankazomanga","MG51506015",44.0956,-23.7988,"CSB2",319.372985839844,1614
"Betioky Atsimo","MG51506","Montifeno","MG51506313",44.7567,-23.4802,"CSB2",643.453674316406,1615
"Betioky Atsimo","MG51506","Sakamasay","MG51506012",44.6426,-23.8729,"CSB2",20.8214664459229,1616
"Betioky Atsimo","MG51506","Salobe","MG51506270",44.6975,-23.5258,"CSB2",552.678100585938,1617
"Betioky Atsimo","MG51506","Soamanonga","MG51506210",44.7909,-23.8789,"CSB2",88.5277938842773,1618
"Betioky Atsimo","MG51506","Soaserana","MG51506251",44.9066,-23.8789,"CSB2",104.76097869873,1619
"Betioky Atsimo","MG51506","Tameantsoa","MG51506090",44.3011,-23.5464,"CSB2",709.115966796875,1620
"Betioky Atsimo","MG51506","Tongobory","MG51506111",44.3255,-23.5339,"CSB2",25.130952835083,1621
"Betioky Atsimo","MG51506","Vatolatsaka","MG51506113",44.296,-23.3202,"CSB2",47.6553573608398,1622
"Betioky Atsimo","MG51506","Manalobe","MG51506170",44.5568,-23.4488,"CSB2",130.331283569336,1623
"Morombe","MG51504","Ambahikily","MG51504050",43.6713,-21.6046,"CSB2",548.489685058594,1624
"Morombe","MG51504","Ambahikily","MG51504050",43.7472,-21.6941,"CSB2",374.635223388672,1625
"Morombe","MG51504","Antanimieva","MG51504130",43.7735,-22.2465,"CSB2",656.573364257812,1626
"Morombe","MG51504","Antongo Vaovao","MG51504070",43.5844,-21.4054,"CSB2",285.571838378906,1627
"Morombe","MG51504","Basibasy","MG51504150",43.6613,-22.1786,"CSB2",165.614761352539,1628
"Morombe","MG51504","Befandriana Sud","MG51504110",43.8914,-22.1075,"CSB2",165.520172119141,1629
"Morombe","MG51504","Cu Morombe","MG51504010",43.3576,-21.7449,"CSB2",3275.505859375,1630
"Morombe","MG51504","Nosy Ambositra","MG51504090",43.8952,-21.8841,"CSB2",213.938812255859,1631
"Morombe","MG51504","Nosy Ambositra","MG51504090",43.9812,-21.9197,"CSB2",242.795257568359,1632
"Ankazoabo","MG51505","Ankazoabo Sud","MG51505011",44.3744,-22.4999,"CSB2",7.04545164108276,1633
"Sakaraha","MG51512","Andranolava","MG51512130",44.6816,-22.645,"CSB2",72.6082916259766,1634
"Sakaraha","MG51512","Bereketa","MG51512090",44.4034,-23.1158,"CSB2",211.729598999023,1635
"Sakaraha","MG51512","Ambinany","MG51512150",44.916,-22.745,"CSB2",2.66077923774719,1636
"Sakaraha","MG51512","Mahaboboka","MG51512050",44.3468,-22.8963,"CSB2",492.806732177734,1637
"Sakaraha","MG51512","Mihavatsy","MG51512112",44.1952,-22.9488,"CSB2",158.346725463867,1638
"Sakaraha","MG51512","Sakaraha","MG51512011",44.5314,-22.9133,"CSB2",6013.9560546875,1639
"Sakaraha","MG51512","Andamasiny Vineta","MG51512111",44.2517,-23.0604,"CSB2",228.168167114258,1640
"Ambovombe-Androy","MG52516","Ambohimalaza","MG52516033",45.9718,-25.1103,"CSB2",236.558288574219,1641
"Ambovombe-Androy","MG52516","Ambanisarika","MG52516031",45.9814,-25.1958,"CSB2",282.076782226562,1642
"Ambovombe-Androy","MG52516","Ambazoa","MG52516092",45.8952,-25.3259,"CSB2",309.189361572266,1643
"Ambovombe-Androy","MG52516","Ambonaivo","MG52516050",45.9252,-25.2243,"CSB2",54.8436050415039,1644
"Ambovombe-Androy","MG52516","Ambondro","MG52516091",45.8232,-25.2163,"CSB2",405.788757324219,1645
"Ambovombe-Androy","MG52516","Ampamata","MG52516152",45.6357,-24.4736,"CSB2",151.750686645508,1646
"Ambovombe-Androy","MG52516","Andalatanosy","MG52516151",45.5956,-24.6684,"CSB2",827.792724609375,1647
"Ambovombe-Androy","MG52516","Anjeky Ankilikira","MG52516014",46.239,-25.0583,"CSB2",61.3408241271973,1648
"Ambovombe-Androy","MG52516","Antanimora Atsimo","MG52516130",45.6624,-24.8145,"CSB2",228.857650756836,1649
"Ambovombe-Androy","MG52516","Erada","MG52516013",45.9451,-25.2876,"CSB2",608.359375,1650
"Ambovombe-Androy","MG52516","Imanombo","MG52516190",45.8216,-24.4345,"CSB2",908.180603027344,1651
"Ambovombe-Androy","MG52516","Jafaro","MG52516170",45.5176,-24.9277,"CSB2",101.849151611328,1652
"Ambovombe-Androy","MG52516","Maroalopoty","MG52516072",46.2175,-25.1975,"CSB2",488.897125244141,1653
"Ambovombe-Androy","MG52516","Maroalopoty","MG52516072",46.2534,-25.1721,"CSB2",525.332275390625,1654
"Ambovombe-Androy","MG52516","Marovato Befeno","MG52516112",45.6872,-25.1334,"CSB2",166.906036376953,1655
"Ambovombe-Androy","MG52516","Sihanamaro","MG52516111",45.7727,-25.1814,"CSB2",211.381469726562,1656
"Bekily","MG52518","Ambahita","MG52518151",45.2608,-24.0075,"CSB2",101.458786010742,1657
"Bekily","MG52518","Ambatosola","MG52518091",45.3749,-24.0947,"CSB2",77.8517150878906,1658
"Bekily","MG52518","Anivorano Mitsinjo","MG52518290",45.6233,-24.3511,"CSB2",73.1990356445312,1659
"Bekily","MG52518","Anja Nord","MG52518050",45.2813,-24.2694,"CSB2",244.07731628418,1660
"Bekily","MG52518","Ankaranabo Nord","MG52518031",45.2859,-24.195,"CSB2",356.717926025391,1661
"Bekily","MG52518","Antsakoamaro","MG52518070",45.1835,-24.2433,"CSB2",21.2862110137939,1662
"Bekily","MG52518","Bekitro","MG52518230",45.2971,-24.5508,"CSB2",289.168792724609,1663
"Bekily","MG52518","Belindo Mahasoa","MG52518170",45.4132,-24.4848,"CSB2",369.805816650391,1664
"Bekily","MG52518","Beteza","MG52518190",45.1266,-24.4489,"CSB2",115.671829223633,1665
"Bekily","MG52518","Bevitiky","MG52518270",45.3837,-24.6153,"CSB2",93.3593597412109,1666
"Bekily","MG52518","Maroviro","MG52518152",45.3533,-23.856,"CSB2",22.1557846069336,1667
"Bekily","MG52518","Tsikolaky","MG52518110",45.2235,-24.331,"CSB2",30.449254989624,1668
"Bekily","MG52518","Manakompy","MG52518130",45.3904,-24.3201,"CSB2",61.4618148803711,1669
"Beloha","MG52513","Beloha","MG52513010",45.0577,-25.1732,"CSB2",541.312866210938,1670
"Beloha","MG52513","Kopoky","MG52513050",45.2683,-25.2939,"CSB2",63.2334671020508,1671
"Beloha","MG52513","Marolinta","MG52513070",44.5147,-25.2001,"CSB2",7.26634788513184,1672
"Beloha","MG52513","Tranoroa","MG52513091",45.0527,-24.7221,"CSB2",131.235534667969,1673
"Beloha","MG52513","Tranovaho","MG52513030",44.9876,-25.4394,"CSB2",248.388565063477,1674
"Taolagnaro","MG53515","Analamary","MG53515252",47.2203,-24.2455,"CSB2",28.016881942749,1675
"Taolagnaro","MG53515","Analapatsy","MG53515114",46.6958,-25.1675,"CSB2",710.260131835938,1676
"Taolagnaro","MG53515","Andranobory","MG53515115",46.5544,-25.1047,"CSB2",93.1822967529297,1677
"Taolagnaro","MG53515","Ankaramena","MG53515090",46.7661,-25.0368,"CSB2",361.059783935547,1678
"Mandoto","MG12120","Vasiana","MG12120130",46.2358,-19.8261,"CSB2",0.428099125623703,1679
