"distcode","district","commcode","commune","long","lat","type","pop_dens","clinic_id"
"MG42414","Bealanana","MG42414110","Ambovonomby",49.0147,-14.413,"CSB2",228.375717163086,1364
"MG42414","Bealanana","MG42414131","Analila",48.994,-14.4917,"CSB2",22.8606109619141,1365
"MG42414","Bealanana","MG42414050","Antsamaka",48.6297,-14.5706,"CSB2",90.2200088500977,1366
"MG42414","Bealanana","MG42414031","Beandrarezona",48.6743,-14.4551,"CSB2",13.7075424194336,1367
"MG42414","Bealanana","MG42414151","Mangindrano",48.9579,-14.2682,"CSB2",41.4594612121582,1368
"MG42414","Bealanana","MG42414190","Marotolana",49.028,-14.6112,"CSB2",192.936965942383,1369
"MG42412","Befandriana Nord","MG42412150","Ambararata",48.5441,-15.0362,"CSB2",522.902954101562,1370
"MG42412","Befandriana Nord","MG42412050","Ambodimotso Sud",48.5866,-15.3834,"CSB2",208.323043823242,1371
"MG42412","Befandriana Nord","MG42412170","Ambolidibe Est",48.7895,-15.0997,"CSB2",32.9392509460449,1372
"MG42412","Befandriana Nord","MG42412130","Antsakanalabe",48.1103,-15.4698,"CSB2",8.00641345977783,1374
"MG42412","Befandriana Nord","MG42412090","Maroamalona",48.7249,-15.3701,"CSB2",515.929138183594,1376
"MG42412","Befandriana Nord","MG42412230","Matsondakana",49.3794,-14.8471,"CSB2",75.8556823730469,1377
"MG42412","Befandriana Nord","MG42412030","Morafeno",48.5013,-15.2597,"CSB2",121.309928894043,1378
"MG42412","Befandriana Nord","MG42412110","Tsarahonenana",48.4741,-15.4816,"CSB2",41.8109970092773,1379
"MG42412","Befandriana Nord","MG42412070","Tsiamalao",48.4424,-15.0344,"CSB2",251.759765625,1380
"MG42409","Port-Berge (Boriziny-Vaovao)","MG42409031","Ambanjabe",47.7098,-15.6403,"CSB2",39.7880859375,1381
"MG42409","Port-Berge (Boriziny-Vaovao)","MG42409171","Ambodimahabibo",48.1269,-15.7298,"CSB2",22.2153358459473,1382
"MG31309","Marolambo","MG31309170","Lohavanana",48.0773,-19.7766,"CSB2",91.2060241699219,1383
"MG31309","Marolambo","MG31309192","Sahakevo",47.8539,-20.2714,"CSB2",250.863357543945,1384
"MG31309","Marolambo","MG31309032","Tanambao Rabemanana",48.0501,-20.3407,"CSB2",69.5069961547852,1385
"MG53515","Taolagnaro","MG53515113","Ankariera",46.5961,-25.0148,"CSB2",71.4238891601562,1387
"MG53515","Taolagnaro","MG53515112","Ambatoabo",46.6721,-24.8532,"CSB2",98.7330856323242,1388
"MG53515","Taolagnaro","MG53515230","Ampasimena",47.1579,-24.3754,"CSB2",77.1802597045898,1389
"MG53515","Taolagnaro","MG53515031","Ampasy Nahampoana",46.9848,-24.9367,"CSB2",235.287246704102,1390
"MG53515","Taolagnaro","MG53515210","Bevoay",47.0353,-24.4993,"CSB2",70.8811492919922,1391
"MG53515","Taolagnaro","MG53515170","Enakara-Haut",46.8973,-24.6271,"CSB2",224.466186523438,1392
"MG53515","Taolagnaro","MG53515151","Enaniliha",46.8505,-24.6644,"CSB2",168.19563293457,1393
"MG53515","Taolagnaro","MG53515192","Emagnobo",46.9764,-24.6201,"CSB2",144.059143066406,1394
"MG53515","Taolagnaro","MG53515152","Fenoevo-Efita",46.8867,-24.6864,"CSB2",269.554168701172,1395
"MG53515","Taolagnaro","MG53515132","Iaboakoho",47.2067,-24.6224,"CSB2",49.5964889526367,1396
"MG53515","Taolagnaro","MG53515051","Ifarantsa",46.9377,-24.8779,"CSB2",49.1799087524414,1397
"MG53515","Taolagnaro","MG53515052","Isaka-Ivondro",46.8872,-24.7889,"CSB2",28.9409046173096,1398
"MG53515","Taolagnaro","MG53515131","Mahatalaky",47.0849,-24.8304,"CSB2",87.0014801025391,1399
"MG53515","Taolagnaro","MG53515251","Manantenina",47.3213,-24.2808,"CSB2",169.269989013672,1400
"MG53515","Taolagnaro","MG53515071","Manambaro",46.8152,-25.0288,"CSB2",593.072326660156,1401
"MG53515","Taolagnaro","MG53515053","Mandiso",46.8295,-24.8766,"CSB2",951.344482421875,1402
"MG53515","Taolagnaro","MG53515191","Ranomafana",46.9607,-24.5712,"CSB2",667.716247558594,1404
"MG53515","Taolagnaro","MG53515111","Ranopiso",46.6719,-25.0559,"CSB2",36.6814422607422,1405
"MG53515","Taolagnaro","MG53515072","Sarisambo",46.7931,-25.1122,"CSB2",77.1885681152344,1406
"MG53515","Taolagnaro","MG53515033","Soanierana",46.9242,-25.014,"CSB2",74.6443405151367,1407
"MG53515","Taolagnaro","MG53515253","Soavary",47.3435,-24.1634,"CSB2",32.1611480712891,1408
"MG53519","Amboasary-Atsimo","MG53519030","Behara",46.3879,-24.9534,"CSB2",584.164489746094,1412
"MG53519","Amboasary-Atsimo","MG53519291","Ebelo",46.0238,-24.48,"CSB2",141.892837524414,1413
"MG53519","Amboasary-Atsimo","MG53519150","Elonty",46.3479,-23.959,"CSB2",8.44729042053223,1414
"MG53519","Amboasary-Atsimo","MG53519170","Esira",46.5882,-24.1661,"CSB2",8.90768432617188,1415
"MG53519","Amboasary-Atsimo","MG53519090","Ifotaka",46.0528,-24.7377,"CSB2",17.842378616333,1416
"MG53519","Amboasary-Atsimo","MG53519190","Mahaly",46.4607,-24.068,"CSB2",23.5014572143555,1417
"MG53519","Amboasary-Atsimo","MG53519210","Manevy",46.8141,-24.2718,"CSB2",23.9827518463135,1418
"MG53519","Amboasary-Atsimo","MG53519130","Maromby",46.5927,-24.4535,"CSB2",52.7183456420898,1419
"MG53519","Amboasary-Atsimo","MG53519250","Marotsiraka",45.9728,-24.2711,"CSB2",457.273254394531,1420
"MG53519","Amboasary-Atsimo","MG53519070","Sampona",46.2868,-25.1645,"CSB2",113.497734069824,1421
"MG53519","Amboasary-Atsimo","MG53519050","Tanandava Sud",46.4441,-25.1362,"CSB2",757.577575683594,1422
"MG53519","Amboasary-Atsimo","MG53519110","Tranomaro",46.5002,-24.4829,"CSB2",93.425407409668,1423
"MG53519","Amboasary-Atsimo","MG53519292","Ranobe",46.132,-24.5335,"CSB2",30.4141941070557,1424
"MG53519","Amboasary-Atsimo","MG53519230","Tsivory",45.9836,-24.1399,"CSB2",167.388198852539,1425
"MG53519","Amboasary-Atsimo","MG53519270","Tomboarivo",45.9025,-24.2416,"CSB2",82.6619033813477,1426
"MG53517","Betroka","MG53517110","Analamary",45.8478,-23.2301,"CSB2",84.7191848754883,1428
"MG53517","Betroka","MG53517350","Ambatomivary",45.5696,-23.8411,"CSB2",10.3237371444702,1429
"MG53517","Betroka","MG53517331","Andriandampy",45.681,-22.749,"CSB2",46.9600219726562,1430
"MG53517","Betroka","MG53517332","Sakamahily",45.4976,-22.9784,"CSB2",79.5530471801758,1431
"MG53517","Betroka","MG53517190","Beampombo I",45.6659,-23.1056,"CSB2",11.9953670501709,1432
"MG53517","Betroka","MG53517292","Beampombo II",45.5589,-23.6052,"CSB2",12.4760732650757,1433
"MG53517","Betroka","MG53517250","Bekorobo",45.8104,-23.8035,"CSB2",42.2294273376465,1434
"MG53517","Betroka","MG53517150","Benato Toby",45.8632,-23.0886,"CSB2",13.6538352966309,1435
"MG53517","Betroka","MG53517130","Ianabinda",45.9444,-23.4945,"CSB2",134.370239257812,1438
"MG53517","Betroka","MG53517310","Ianakafy",45.4476,-23.3532,"CSB2",327.468475341797,1439
"MG53517","Betroka","MG53517090","Ivahona",46.1744,-23.4552,"CSB2",200.226455688477,1440
"MG51507","Ampanihy Ouest","MG51507090","Maniry",44.924,-24.4966,"CSB2",27.8200016021729,1441
"MG53517","Betroka","MG53517210","Jangany",45.7896,-22.8617,"CSB2",191.521347045898,1442
"MG53517","Betroka","MG53517293","Nanarena Besakoa",45.7256,-23.62,"CSB2",5.40117025375366,1443
"MG53517","Betroka","MG53517050","Naninora",46.0865,-23.227,"CSB2",75.3450698852539,1444
"MG53517","Betroka","MG53517170","Mahabo",46.1354,-23.6697,"CSB2",164.479354858398,1445
"MG53517","Betroka","MG53517230","Mahasoa Est",45.6816,-23.3874,"CSB2",13.2081680297852,1446
"MG53517","Betroka","MG53517070","Ambalasoa",46.0973,-23.0683,"CSB2",16.4696922302246,1448
"MG54508","Morondava","MG54508079","Analaiva",44.5004,-20.3308,"CSB2",376.658508300781,1449
"MG54508","Morondava","MG54508159","Befasy",44.3605,-20.579,"CSB2",245.506408691406,1451
"MG54508","Morondava","MG54508179","Belo Sur Mer",44.0017,-20.7385,"CSB2",329.871154785156,1452
"MG54508","Morondava","MG54508059","Bemanonga",44.3455,-20.293,"CSB2",968.608093261719,1455
"MG54510","Belo Sur Tsiribihina","MG54510090","Aboalimena",44.448,-19.2627,"CSB2",36.9678993225098,1458
"MG54510","Belo Sur Tsiribihina","MG54510012","Andimaky Manambolo",44.7089,-19.251,"CSB2",202.605224609375,1459
"MG54510","Belo Sur Tsiribihina","MG54510111","Ankalalobe",44.9706,-19.6306,"CSB2",437.576354980469,1460
"MG54510","Belo Sur Tsiribihina","MG54510013","Bemarivo Ankirondro",44.5839,-19.5868,"CSB2",162.199127197266,1461
"MG54510","Belo Sur Tsiribihina","MG54510132","Antsoha",44.8592,-19.9182,"CSB2",157.106323242188,1462
"MG54510","Belo Sur Tsiribihina","MG54510152","Ankiroroky",45.0991,-19.7825,"CSB2",322.113128662109,1463
"MG54510","Belo Sur Tsiribihina","MG54510131","Berevo",44.962,-19.7288,"CSB2",364.886840820312,1465
"MG54510","Belo Sur Tsiribihina","MG54510032","Beroboka Nord",44.6028,-19.9623,"CSB2",237.435012817383,1466
